sample	chrom	start	end	maxP	lowP	highP	width	status
1	HanXRQChr14	126000000	127000000	1	0.98	1	0.02	P2
1	HanXRQChr14	127000000	128000000	0.99	0.95	1	0.05	P2
1	HanXRQChr14	128000000	129000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr14	129000000	130000000	0.99	0.95	1	0.05	P2
1	HanXRQChr14	130000000	131000000	1	0.98	1	0.02	P2
1	HanXRQChr14	131000000	132000000	1	0.97	1	0.03	P2
1	HanXRQChr14	132000000	133000000	0.98	0.93	1	0.07	P2
1	HanXRQChr14	133000000	134000000	0.96	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr14	134000000	135000000	0.96	0.85	1	0.15	P2
1	HanXRQChr14	135000000	136000000	0.96	0.93	0.98	0.0499999999999999	P2
1	HanXRQChr14	136000000	137000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr14	137000000	138000000	0.92	0.86	0.97	0.11	P2
1	HanXRQChr14	138000000	139000000	0.99	0.97	1	0.03	P2
1	HanXRQChr14	139000000	140000000	0.97	0.93	1	0.07	P2
1	HanXRQChr14	140000000	141000000	1	0.97	1	0.03	P2
1	HanXRQChr14	141000000	142000000	1	0.99	1	0.01	P2
1	HanXRQChr14	142000000	143000000	1	0.98	1	0.02	P2
1	HanXRQChr14	143000000	144000000	0.96	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr14	144000000	145000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	145000000	146000000	0.94	0.9	0.97	0.07	P2
1	HanXRQChr14	146000000	147000000	1	0.96	1	0.04	P2
1	HanXRQChr14	147000000	148000000	0.98	0.95	1	0.05	P2
1	HanXRQChr14	148000000	149000000	0.95	0.91	0.97	0.0599999999999999	P2
1	HanXRQChr14	149000000	150000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr14	150000000	151000000	0.92	0.88	0.95	0.07	P2
1	HanXRQChr14	151000000	152000000	0.95	0.91	0.98	0.07	P2
1	HanXRQChr14	152000000	153000000	0.96	0.92	0.98	0.0599999999999999	P2
1	HanXRQChr14	153000000	154000000	0.3	0.25	0.36	0.11	P1
1	HanXRQChr14	154000000	155000000	0.32	0.27	0.38	0.11	P1
1	HanXRQChr14	155000000	156000000	0	0	0.01	0.01	P1
1	HanXRQChr14	156000000	157000000	0	0	0.01	0.01	P1
1	HanXRQChr14	157000000	158000000	0	0	0.01	0.01	P1
1	HanXRQChr14	158000000	159000000	0.02	0	0.04	0.04	P1
1	HanXRQChr14	159000000	160000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr14	160000000	161000000	0.92	0.88	0.96	0.08	P2
1	HanXRQChr14	161000000	162000000	0.97	0.91	1	0.09	P2
1	HanXRQChr14	162000000	163000000	0.91	0.86	0.95	0.09	P2
1	HanXRQChr14	163000000	164000000	0.09	0.05	0.15	0.1	P1
1	HanXRQChr14	164000000	165000000	0.09	0.06	0.14	0.08	P1
1	HanXRQChr14	165000000	166000000	0.48	0.43	0.54	0.11	admixed
1	HanXRQChr14	166000000	167000000	0.21	0.17	0.25	0.08	P1
1	HanXRQChr14	167000000	168000000	0.15	0.11	0.21	0.1	P1
1	HanXRQChr14	168000000	169000000	0.14	0.11	0.18	0.07	P1
1	HanXRQChr14	169000000	170000000	0.98	0.96	1	0.04	P2
1	HanXRQChr14	170000000	171000000	0.7	0.65	0.74	0.09	P2
1	HanXRQChr14	171000000	172000000	0.94	0.89	0.98	0.09	P2
1	HanXRQChr14	172000000	173000000	0.96	0.91	1	0.09	P2
1	HanXRQChr14	173000000	174000000	0.88	0.84	0.91	0.0700000000000001	P2
1	HanXRQChr14	174000000	175000000	0.67	0.59	0.74	0.15	P2
1	HanXRQChr15	0	1000000	0.89	0.84	0.93	0.09	P2
1	HanXRQChr15	1000000	2000000	0.01	0	0.06	0.06	P1
1	HanXRQChr15	2000000	3000000	0.84	0.8	0.89	0.09	P2
1	HanXRQChr15	3000000	4000000	0.91	0.87	0.94	0.07	P2
1	HanXRQChr15	4000000	5000000	0.28	0.24	0.31	0.07	P1
1	HanXRQChr15	5000000	6000000	0.22	0.18	0.26	0.08	P1
1	HanXRQChr15	6000000	7000000	0	0	0.01	0.01	P1
1	HanXRQChr15	7000000	8000000	0	0	0.01	0.01	P1
1	HanXRQChr15	8000000	9000000	0.04	0.01	0.08	0.07	P1
1	HanXRQChr15	9000000	10000000	0.14	0.09	0.19	0.1	P1
1	HanXRQChr15	10000000	11000000	0	0	0.01	0.01	P1
1	HanXRQChr15	11000000	12000000	0	0	0.01	0.01	P1
1	HanXRQChr15	12000000	13000000	0	0	0.01	0.01	P1
1	HanXRQChr15	13000000	14000000	0.69	0.58	0.8	0.22	P2
1	HanXRQChr15	14000000	15000000	0	0	0.01	0.01	P1
1	HanXRQChr15	15000000	16000000	0.57	0.5	0.64	0.14	admixed
1	HanXRQChr15	16000000	17000000	0.95	0.91	0.98	0.07	P2
1	HanXRQChr15	17000000	18000000	1	0.97	1	0.03	P2
1	HanXRQChr15	18000000	19000000	1	0.97	1	0.03	P2
1	HanXRQChr15	19000000	20000000	0.95	0.91	0.98	0.07	P2
1	HanXRQChr15	20000000	21000000	0.99	0.97	1	0.03	P2
1	HanXRQChr15	21000000	22000000	1	0.93	1	0.07	P2
1	HanXRQChr15	22000000	23000000	0.98	0.96	1	0.04	P2
1	HanXRQChr15	23000000	24000000	1	0.98	1	0.02	P2
1	HanXRQChr15	24000000	25000000	0.99	0.97	1	0.03	P2
1	HanXRQChr15	25000000	26000000	0.97	0.92	1	0.08	P2
1	HanXRQChr15	26000000	27000000	0.99	0.97	1	0.03	P2
1	HanXRQChr15	27000000	28000000	0.98	0.96	0.99	0.03	P2
1	HanXRQChr15	28000000	29000000	0.97	0.93	1	0.07	P2
1	HanXRQChr15	29000000	30000000	1	0.96	1	0.04	P2
1	HanXRQChr15	30000000	31000000	1	0.99	1	0.01	P2
1	HanXRQChr15	31000000	32000000	1	0.99	1	0.01	P2
1	HanXRQChr15	32000000	33000000	0	0	0.01	0.01	P1
1	HanXRQChr15	33000000	34000000	0	0	0.01	0.01	P1
1	HanXRQChr15	34000000	35000000	0	0	0.01	0.01	P1
1	HanXRQChr15	35000000	36000000	0	0	0.01	0.01	P1
1	HanXRQChr15	36000000	37000000	0	0	0.01	0.01	P1
1	HanXRQChr15	37000000	38000000	0	0	0.01	0.01	P1
1	HanXRQChr15	38000000	39000000	0	0	0.01	0.01	P1
1	HanXRQChr15	39000000	40000000	0	0	0.01	0.01	P1
1	HanXRQChr15	40000000	41000000	0	0	0.01	0.01	P1
1	HanXRQChr15	41000000	42000000	0	0	0.01	0.01	P1
1	HanXRQChr15	42000000	43000000	0	0	0.01	0.01	P1
1	HanXRQChr15	43000000	44000000	0	0	0.01	0.01	P1
1	HanXRQChr15	44000000	45000000	0	0	0.01	0.01	P1
1	HanXRQChr15	45000000	46000000	1	0.99	1	0.01	P2
1	HanXRQChr15	46000000	47000000	1	0.97	1	0.03	P2
1	HanXRQChr15	47000000	48000000	1	0.93	1	0.07	P2
1	HanXRQChr15	48000000	49000000	1	0.98	1	0.02	P2
1	HanXRQChr15	49000000	50000000	0.99	0.97	1	0.03	P2
1	HanXRQChr15	50000000	51000000	0.98	0.95	1	0.05	P2
1	HanXRQChr15	51000000	52000000	0.07	0.05	0.11	0.06	P1
1	HanXRQChr15	52000000	53000000	0	0	0.01	0.01	P1
1	HanXRQChr15	53000000	54000000	0.4	0.31	0.5	0.19	admixed
1	HanXRQChr15	54000000	55000000	1	0.96	1	0.04	P2
1	HanXRQChr15	55000000	56000000	0.96	0.91	0.99	0.08	P2
1	HanXRQChr15	56000000	57000000	0.08	0.04	0.14	0.1	P1
1	HanXRQChr15	57000000	58000000	0	0	0.01	0.01	P1
1	HanXRQChr15	58000000	59000000	0	0	0.01	0.01	P1
1	HanXRQChr15	59000000	60000000	0	0	0.01	0.01	P1
1	HanXRQChr15	60000000	61000000	0	0	0.01	0.01	P1
1	HanXRQChr15	61000000	62000000	0.42	0.37	0.48	0.11	P1
1	HanXRQChr15	62000000	63000000	0.53	0.47	0.6	0.13	admixed
1	HanXRQChr15	63000000	64000000	0	0	0.01	0.01	P1
1	HanXRQChr15	64000000	65000000	0.83	0.78	0.88	0.1	P2
1	HanXRQChr15	65000000	66000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	66000000	67000000	1	0.98	1	0.02	P2
1	HanXRQChr15	67000000	68000000	0.94	0.83	1	0.17	P2
1	HanXRQChr15	68000000	69000000	0.98	0.94	0.99	0.05	P2
1	HanXRQChr15	69000000	70000000	0.97	0.91	1	0.09	P2
1	HanXRQChr15	70000000	71000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	71000000	72000000	0.98	0.96	1	0.04	P2
1	HanXRQChr15	72000000	73000000	0.07	0.04	0.1	0.06	P1
1	HanXRQChr15	73000000	74000000	0	0	0.01	0.01	P1
1	HanXRQChr15	74000000	75000000	0	0	0.01	0.01	P1
1	HanXRQChr15	75000000	76000000	0.33	0.28	0.39	0.11	P1
1	HanXRQChr15	76000000	77000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	77000000	78000000	0.98	0.93	1	0.07	P2
1	HanXRQChr15	78000000	79000000	0.34	0.23	0.45	0.22	P1
1	HanXRQChr15	79000000	80000000	0.91	0.84	0.97	0.13	P2
1	HanXRQChr15	80000000	81000000	1	0.96	1	0.04	P2
1	HanXRQChr15	81000000	82000000	1	0.96	1	0.04	P2
1	HanXRQChr15	82000000	83000000	0.98	0.93	1	0.07	P2
1	HanXRQChr15	83000000	84000000	0.97	0.91	1	0.09	P2
1	HanXRQChr15	84000000	85000000	1	0.98	1	0.02	P2
1	HanXRQChr15	85000000	86000000	1	0.97	1	0.03	P2
1	HanXRQChr15	86000000	87000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	87000000	88000000	1	0.98	1	0.02	P2
1	HanXRQChr15	88000000	89000000	1	0.92	1	0.08	P2
1	HanXRQChr15	89000000	90000000	0.99	0.96	1	0.04	P2
1	HanXRQChr15	90000000	91000000	0	0	0.01	0.01	P1
1	HanXRQChr15	91000000	92000000	0.16	0.12	0.21	0.09	P1
1	HanXRQChr15	92000000	93000000	0.99	0.96	1	0.04	P2
1	HanXRQChr15	93000000	94000000	0	0	0.02	0.02	P1
1	HanXRQChr15	94000000	95000000	0.01	0	0.05	0.05	P1
1	HanXRQChr15	95000000	96000000	0	0	0.01	0.01	P1
1	HanXRQChr15	96000000	97000000	0	0	0.01	0.01	P1
1	HanXRQChr15	97000000	98000000	0	0	0.01	0.01	P1
1	HanXRQChr15	98000000	99000000	0	0	0.01	0.01	P1
1	HanXRQChr15	99000000	100000000	0.71	0.64	0.77	0.13	P2
1	HanXRQChr15	100000000	101000000	0.28	0.23	0.34	0.11	P1
1	HanXRQChr15	101000000	102000000	0.36	0.28	0.44	0.16	P1
1	HanXRQChr15	102000000	103000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	103000000	104000000	0.96	0.88	1	0.12	P2
1	HanXRQChr15	104000000	105000000	0.99	0.95	1	0.05	P2
1	HanXRQChr15	105000000	106000000	0.83	0.76	0.89	0.13	P2
1	HanXRQChr15	106000000	107000000	1	0.96	1	0.04	P2
1	HanXRQChr15	107000000	108000000	0.96	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr15	108000000	109000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr15	109000000	110000000	0.98	0.93	1	0.07	P2
1	HanXRQChr15	110000000	111000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	111000000	112000000	1	0.93	1	0.07	P2
1	HanXRQChr15	112000000	113000000	1	0.98	1	0.02	P2
1	HanXRQChr15	113000000	114000000	0.93	0.86	0.98	0.12	P2
1	HanXRQChr15	114000000	115000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	115000000	116000000	1	0.98	1	0.02	P2
1	HanXRQChr15	116000000	117000000	0.97	0.93	1	0.07	P2
1	HanXRQChr15	117000000	118000000	1	0.96	1	0.04	P2
1	HanXRQChr15	118000000	119000000	0.97	0.91	1	0.09	P2
1	HanXRQChr15	119000000	120000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	120000000	121000000	0.98	0.95	1	0.05	P2
1	HanXRQChr15	121000000	122000000	0.99	0.96	1	0.04	P2
1	HanXRQChr15	122000000	123000000	1	0.92	1	0.08	P2
1	HanXRQChr15	123000000	124000000	0.2	0	1	1	NA
1	HanXRQChr15	124000000	125000000	0.99	0.93	1	0.07	P2
1	HanXRQChr15	125000000	126000000	0.98	0.95	1	0.05	P2
1	HanXRQChr15	126000000	127000000	0.96	0.86	1	0.14	P2
1	HanXRQChr15	127000000	128000000	0.96	0.9	0.99	0.09	P2
1	HanXRQChr15	128000000	129000000	1	0.88	1	0.12	P2
1	HanXRQChr15	129000000	130000000	1	0.96	1	0.04	P2
1	HanXRQChr15	130000000	131000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	131000000	132000000	0.92	0.8	0.99	0.19	P2
1	HanXRQChr15	132000000	133000000	1	0.96	1	0.04	P2
1	HanXRQChr15	134000000	135000000	0	0	0.01	0.01	P1
1	HanXRQChr15	135000000	136000000	0	0	0.01	0.01	P1
1	HanXRQChr15	136000000	137000000	0	0	0.02	0.02	P1
1	HanXRQChr15	137000000	138000000	0	0	0.01	0.01	P1
1	HanXRQChr15	138000000	139000000	0	0	0.01	0.01	P1
1	HanXRQChr15	139000000	140000000	0	0	0.03	0.03	P1
1	HanXRQChr15	140000000	141000000	0	0	0.03	0.03	P1
1	HanXRQChr15	141000000	142000000	0	0	0.03	0.03	P1
1	HanXRQChr15	142000000	143000000	0	0	0.01	0.01	P1
1	HanXRQChr15	143000000	144000000	0	0	0.01	0.01	P1
1	HanXRQChr15	144000000	145000000	0	0	0.01	0.01	P1
1	HanXRQChr15	145000000	146000000	0	0	0.01	0.01	P1
1	HanXRQChr15	146000000	147000000	0	0	0.01	0.01	P1
1	HanXRQChr15	147000000	148000000	0	0	0.01	0.01	P1
1	HanXRQChr15	148000000	149000000	0	0	0.05	0.05	P1
1	HanXRQChr15	149000000	150000000	0	0	0.01	0.01	P1
1	HanXRQChr15	150000000	151000000	0	0	0.01	0.01	P1
1	HanXRQChr15	151000000	152000000	0	0	0.01	0.01	P1
1	HanXRQChr15	152000000	153000000	0	0	0.01	0.01	P1
1	HanXRQChr15	153000000	154000000	0	0	0.06	0.06	P1
1	HanXRQChr15	154000000	155000000	0	0	0.02	0.02	P1
1	HanXRQChr15	155000000	156000000	0	0	0.02	0.02	P1
1	HanXRQChr15	158000000	159000000	0	0	0.01	0.01	P1
1	HanXRQChr15	159000000	160000000	0	0	0.02	0.02	P1
1	HanXRQChr15	160000000	161000000	0	0	0.01	0.01	P1
1	HanXRQChr15	161000000	162000000	0	0	0.02	0.02	P1
1	HanXRQChr15	162000000	163000000	0	0	0.02	0.02	P1
1	HanXRQChr15	163000000	164000000	0	0	0.03	0.03	P1
1	HanXRQChr15	164000000	165000000	0.06	0	0.24	0.24	P1
1	HanXRQChr15	165000000	166000000	0	0	0.01	0.01	P1
1	HanXRQChr15	166000000	167000000	0	0	0.02	0.02	P1
1	HanXRQChr15	167000000	168000000	0.98	0.91	1	0.09	P2
1	HanXRQChr15	168000000	169000000	0.98	0.92	1	0.08	P2
1	HanXRQChr15	169000000	170000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr15	170000000	171000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr15	171000000	172000000	0.93	0.6	1	0.4	P2
1	HanXRQChr16	0	1000000	0	0	0.01	0.01	P1
1	HanXRQChr16	1000000	2000000	0.59	0.51	0.67	0.16	P2
1	HanXRQChr16	2000000	3000000	0.73	0.67	0.78	0.11	P2
1	HanXRQChr16	3000000	4000000	0.31	0.24	0.39	0.15	P1
1	HanXRQChr16	4000000	5000000	0.53	0.46	0.6	0.14	admixed
1	HanXRQChr16	5000000	6000000	0.07	0.03	0.12	0.09	P1
1	HanXRQChr16	6000000	7000000	0	0	0.12	0.12	P1
1	HanXRQChr16	7000000	8000000	0	0	0.01	0.01	P1
1	HanXRQChr16	8000000	9000000	0	0	0.02	0.02	P1
1	HanXRQChr16	9000000	10000000	0	0	0.02	0.02	P1
1	HanXRQChr16	10000000	11000000	0	0	0.01	0.01	P1
1	HanXRQChr16	11000000	12000000	0	0	0.01	0.01	P1
1	HanXRQChr16	12000000	13000000	0	0	0.01	0.01	P1
1	HanXRQChr16	13000000	14000000	0	0	0.01	0.01	P1
1	HanXRQChr16	14000000	15000000	0	0	0.02	0.02	P1
1	HanXRQChr16	15000000	16000000	0	0	0.01	0.01	P1
1	HanXRQChr16	16000000	17000000	0	0	0.01	0.01	P1
1	HanXRQChr16	17000000	18000000	0	0	0.01	0.01	P1
1	HanXRQChr16	18000000	19000000	0	0	0.01	0.01	P1
1	HanXRQChr16	19000000	20000000	0	0	0.01	0.01	P1
1	HanXRQChr16	20000000	21000000	0	0	0.01	0.01	P1
1	HanXRQChr16	21000000	22000000	0	0	0.01	0.01	P1
1	HanXRQChr16	22000000	23000000	0	0	0.01	0.01	P1
1	HanXRQChr16	23000000	24000000	0	0	0.01	0.01	P1
1	HanXRQChr16	24000000	25000000	0	0	0.06	0.06	P1
1	HanXRQChr16	25000000	26000000	0	0	0.01	0.01	P1
1	HanXRQChr16	26000000	27000000	0	0	0.01	0.01	P1
1	HanXRQChr16	27000000	28000000	0	0	0.02	0.02	P1
1	HanXRQChr16	28000000	29000000	0	0	0.01	0.01	P1
1	HanXRQChr16	29000000	30000000	0	0	0.02	0.02	P1
1	HanXRQChr16	30000000	31000000	0	0	0.01	0.01	P1
1	HanXRQChr16	31000000	32000000	0	0	0.01	0.01	P1
1	HanXRQChr16	32000000	33000000	0	0	0.01	0.01	P1
1	HanXRQChr16	34000000	35000000	0	0	0.01	0.01	P1
1	HanXRQChr16	35000000	36000000	0	0	0.15	0.15	P1
1	HanXRQChr16	36000000	37000000	0	0	0.02	0.02	P1
1	HanXRQChr16	37000000	38000000	0	0	0.01	0.01	P1
1	HanXRQChr16	38000000	39000000	0	0	0.02	0.02	P1
1	HanXRQChr16	39000000	40000000	0	0	0.02	0.02	P1
1	HanXRQChr16	40000000	41000000	0.02	0	0.07	0.07	P1
1	HanXRQChr16	41000000	42000000	0.91	0.85	0.96	0.11	P2
1	HanXRQChr16	42000000	43000000	0.99	0.96	1	0.04	P2
1	HanXRQChr16	43000000	44000000	0.98	0.96	1	0.04	P2
1	HanXRQChr16	44000000	45000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr16	45000000	46000000	1	0.95	1	0.05	P2
1	HanXRQChr16	46000000	47000000	1	0.83	1	0.17	P2
1	HanXRQChr16	47000000	48000000	0.96	0.85	1	0.15	P2
1	HanXRQChr16	48000000	49000000	0.97	0.9	1	0.1	P2
1	HanXRQChr16	49000000	50000000	0	0	0.01	0.01	P1
1	HanXRQChr16	50000000	51000000	0	0	0.02	0.02	P1
1	HanXRQChr16	51000000	52000000	0	0	0.03	0.03	P1
1	HanXRQChr16	52000000	53000000	0	0	0.04	0.04	P1
1	HanXRQChr16	53000000	54000000	0	0	0.03	0.03	P1
1	HanXRQChr16	54000000	55000000	0	0	0.01	0.01	P1
1	HanXRQChr16	55000000	56000000	0	0	0.01	0.01	P1
1	HanXRQChr16	56000000	57000000	0	0	0.01	0.01	P1
1	HanXRQChr16	57000000	58000000	0	0	0.01	0.01	P1
1	HanXRQChr16	58000000	59000000	0	0	0.01	0.01	P1
1	HanXRQChr16	59000000	60000000	0	0	0.01	0.01	P1
1	HanXRQChr16	60000000	61000000	0	0	0.01	0.01	P1
1	HanXRQChr16	61000000	62000000	0	0	0.05	0.05	P1
1	HanXRQChr16	62000000	63000000	0	0	0.01	0.01	P1
1	HanXRQChr16	63000000	64000000	0	0	0.01	0.01	P1
1	HanXRQChr16	64000000	65000000	0	0	0.01	0.01	P1
1	HanXRQChr16	65000000	66000000	0	0	0.02	0.02	P1
1	HanXRQChr16	66000000	67000000	0	0	0.02	0.02	P1
1	HanXRQChr16	67000000	68000000	0	0	0.02	0.02	P1
1	HanXRQChr16	68000000	69000000	0	0	0.04	0.04	P1
1	HanXRQChr16	69000000	70000000	0	0	0.01	0.01	P1
1	HanXRQChr16	70000000	71000000	0	0	0.01	0.01	P1
1	HanXRQChr16	71000000	72000000	0	0	0.01	0.01	P1
1	HanXRQChr16	72000000	73000000	0	0	0.01	0.01	P1
1	HanXRQChr16	73000000	74000000	0	0	0.01	0.01	P1
1	HanXRQChr16	74000000	75000000	0	0	0.01	0.01	P1
1	HanXRQChr16	75000000	76000000	0	0	0.01	0.01	P1
1	HanXRQChr16	76000000	77000000	0	0	0.01	0.01	P1
1	HanXRQChr16	77000000	78000000	0	0	0.01	0.01	P1
1	HanXRQChr16	78000000	79000000	0	0	0.01	0.01	P1
1	HanXRQChr16	79000000	80000000	0	0	0.05	0.05	P1
1	HanXRQChr16	80000000	81000000	0	0	0.01	0.01	P1
1	HanXRQChr16	81000000	82000000	0	0	0.06	0.06	P1
1	HanXRQChr16	82000000	83000000	0	0	0.01	0.01	P1
1	HanXRQChr16	83000000	84000000	0	0	0.01	0.01	P1
1	HanXRQChr16	84000000	85000000	0	0	0.01	0.01	P1
1	HanXRQChr16	85000000	86000000	0	0	0.02	0.02	P1
1	HanXRQChr16	86000000	87000000	0	0	0.01	0.01	P1
1	HanXRQChr16	87000000	88000000	0	0	0.01	0.01	P1
1	HanXRQChr16	88000000	89000000	0	0	0.01	0.01	P1
1	HanXRQChr16	89000000	90000000	0	0	0.02	0.02	P1
1	HanXRQChr16	90000000	91000000	0	0	0.08	0.08	P1
1	HanXRQChr16	91000000	92000000	0	0	0.01	0.01	P1
1	HanXRQChr16	92000000	93000000	0	0	0.01	0.01	P1
1	HanXRQChr16	93000000	94000000	0	0	0.06	0.06	P1
1	HanXRQChr16	94000000	95000000	0	0	0.01	0.01	P1
1	HanXRQChr16	95000000	96000000	0	0	0.01	0.01	P1
1	HanXRQChr16	96000000	97000000	0	0	0.01	0.01	P1
1	HanXRQChr16	97000000	98000000	0	0	0.01	0.01	P1
1	HanXRQChr16	98000000	99000000	0	0	0.01	0.01	P1
1	HanXRQChr16	99000000	100000000	0	0	0.01	0.01	P1
1	HanXRQChr16	100000000	101000000	0	0	0.01	0.01	P1
1	HanXRQChr16	101000000	102000000	0	0	0.01	0.01	P1
1	HanXRQChr16	102000000	103000000	0	0	0.01	0.01	P1
1	HanXRQChr16	103000000	104000000	0	0	0.01	0.01	P1
1	HanXRQChr16	104000000	105000000	0.61	0.51	0.7	0.19	P2
1	HanXRQChr16	105000000	106000000	0.96	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr16	106000000	107000000	0.94	0.87	1	0.13	P2
1	HanXRQChr16	107000000	108000000	0.94	0.89	0.98	0.09	P2
1	HanXRQChr16	108000000	109000000	0.96	0.9	1	0.1	P2
1	HanXRQChr16	109000000	110000000	0.9	0.84	0.95	0.11	P2
1	HanXRQChr16	110000000	111000000	0	0	0.01	0.01	P1
1	HanXRQChr16	111000000	112000000	0	0	0.01	0.01	P1
1	HanXRQChr16	112000000	113000000	0	0	0.01	0.01	P1
1	HanXRQChr16	113000000	114000000	0	0	0.01	0.01	P1
1	HanXRQChr16	114000000	115000000	0	0	0.03	0.03	P1
1	HanXRQChr16	115000000	116000000	0	0	0.01	0.01	P1
1	HanXRQChr16	116000000	117000000	0	0	0.01	0.01	P1
1	HanXRQChr16	117000000	118000000	0	0	0.01	0.01	P1
1	HanXRQChr16	118000000	119000000	0	0	0.01	0.01	P1
1	HanXRQChr16	119000000	120000000	0	0	0.01	0.01	P1
1	HanXRQChr16	120000000	121000000	0	0	0.02	0.02	P1
1	HanXRQChr16	121000000	122000000	0	0	0.01	0.01	P1
1	HanXRQChr16	122000000	123000000	0.14	0.09	0.21	0.12	P1
1	HanXRQChr16	123000000	124000000	0.98	0.92	1	0.08	P2
1	HanXRQChr16	124000000	125000000	0.39	0.29	0.49	0.2	P1
1	HanXRQChr16	125000000	126000000	0	0	0.03	0.03	P1
1	HanXRQChr16	126000000	127000000	0	0	0.01	0.01	P1
1	HanXRQChr16	127000000	128000000	0	0	0.02	0.02	P1
1	HanXRQChr16	128000000	129000000	0	0	0.02	0.02	P1
1	HanXRQChr16	129000000	130000000	0	0	0.01	0.01	P1
1	HanXRQChr16	130000000	131000000	0	0	0.02	0.02	P1
1	HanXRQChr16	131000000	132000000	0	0	0.02	0.02	P1
1	HanXRQChr16	132000000	133000000	0	0	0.02	0.02	P1
1	HanXRQChr16	133000000	134000000	0	0	0.03	0.03	P1
1	HanXRQChr16	134000000	135000000	0	0	0.01	0.01	P1
1	HanXRQChr16	135000000	136000000	0.4	0.31	0.5	0.19	admixed
1	HanXRQChr16	136000000	137000000	1	0.97	1	0.03	P2
1	HanXRQChr16	137000000	138000000	0.67	0.55	0.79	0.24	P2
1	HanXRQChr16	138000000	139000000	0.93	0.89	0.96	0.07	P2
1	HanXRQChr16	139000000	140000000	1	0.96	1	0.04	P2
1	HanXRQChr16	140000000	141000000	0	0	0.02	0.02	P1
1	HanXRQChr16	141000000	142000000	0	0	0.01	0.01	P1
1	HanXRQChr16	142000000	143000000	0	0	0.03	0.03	P1
1	HanXRQChr16	143000000	144000000	0	0	0.01	0.01	P1
1	HanXRQChr16	144000000	145000000	0	0	0.03	0.03	P1
1	HanXRQChr16	145000000	146000000	0	0	0.01	0.01	P1
1	HanXRQChr16	146000000	147000000	0.27	0.21	0.34	0.13	P1
1	HanXRQChr16	147000000	148000000	0.97	0.91	1	0.09	P2
1	HanXRQChr16	148000000	149000000	0.98	0.91	1	0.09	P2
1	HanXRQChr16	149000000	150000000	1	0.99	1	0.01	P2
1	HanXRQChr16	150000000	151000000	1	0.95	1	0.05	P2
1	HanXRQChr16	151000000	152000000	1	0.95	1	0.05	P2
1	HanXRQChr16	152000000	153000000	0.99	0.96	1	0.04	P2
1	HanXRQChr16	153000000	154000000	0	0	0.01	0.01	P1
1	HanXRQChr16	154000000	155000000	0	0	0.01	0.01	P1
1	HanXRQChr16	155000000	156000000	0	0	0.01	0.01	P1
1	HanXRQChr16	156000000	157000000	0	0	0.01	0.01	P1
1	HanXRQChr16	157000000	158000000	0	0	0.01	0.01	P1
1	HanXRQChr16	158000000	159000000	0.49	0.42	0.56	0.14	admixed
1	HanXRQChr16	159000000	160000000	0	0	0.04	0.04	P1
1	HanXRQChr16	160000000	161000000	0.57	0.5	0.64	0.14	admixed
1	HanXRQChr16	161000000	162000000	0.74	0.67	0.81	0.14	P2
1	HanXRQChr16	162000000	163000000	0.77	0.71	0.83	0.12	P2
1	HanXRQChr16	163000000	164000000	0.17	0.12	0.22	0.1	P1
1	HanXRQChr16	164000000	165000000	0	0	0.01	0.01	P1
1	HanXRQChr16	165000000	166000000	0	0	0.04	0.04	P1
1	HanXRQChr16	166000000	167000000	0.31	0.24	0.39	0.15	P1
1	HanXRQChr16	167000000	168000000	0.48	0.42	0.54	0.12	admixed
1	HanXRQChr16	168000000	169000000	0.41	0.36	0.46	0.1	P1
1	HanXRQChr16	169000000	170000000	0.08	0.04	0.14	0.1	P1
1	HanXRQChr16	170000000	171000000	0	0	0.01	0.01	P1
1	HanXRQChr16	171000000	172000000	0	0	0.01	0.01	P1
1	HanXRQChr16	172000000	173000000	0	0	0.01	0.01	P1
1	HanXRQChr16	173000000	174000000	0.12	0.08	0.16	0.08	P1
1	HanXRQChr16	174000000	175000000	0.82	0.74	0.88	0.14	P2
1	HanXRQChr16	175000000	176000000	0.8	0.73	0.86	0.13	P2
